,,,,,,,,Cant:,95,233,395,12,55,291,7,89,7,323,11,66,2,28,21,2,8,0,8,25,10,9,5,0,,,,,FALSE
322,FEE - A08,FRENO DE EMERGENCIA MOTRIZ,MEDIR,Medir el espesor del forro de freno superior e inferior ,Actividad,TRUE,MEDIA,HIDRAULICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
385,75,FRENO DE EMERGENCIA MOTRIZ,MEDIR,Registar la medida del espesor de la zapata superior en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
386,76,FRENO DE EMERGENCIA MOTRIZ,MEDIR,Registar la medida del espesor de la zapata inferior en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
323,FEE - A09,FRENO DE EMERGENCIA MOTRIZ,VERIFICAR,Verificacion de todo el circuito hidráulico del freno de emergencia buscando fugas o daños en las mangueras rígidas o flexibles,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
324,FEE - A10,FRENO DE EMERGENCIA MOTRIZ,PROBAR,Prueba de apertura manual del freno de emergencia,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
325,FEE - A11,FRENO DE EMERGENCIA MOTRIZ,VERIFICAR,Verificar el funcionamiento correcto de los finales de carrera y el ajuste adecuado de la varilla de accionamiento de los finales de carrera,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
326,FEE - A12,FRENO DE EMERGENCIA MOTRIZ,VERIFICAR,Verificar de toda la tornillería del freno de emergencia,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
327,FEE - A13,FRENO DE EMERGENCIA MOTRIZ,ANOTAR,Anotar las presiones de cierre y apertura del freno de emergencia (Prueba del papel),Actividad,TRUE,ALTA,HIDRAULICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
392,77,FRENO DE EMERGENCIA MOTRIZ,MEDIR,Registrar la presion de apertura de freno en [bar],Tarea,TRUE,ALTA,HIDRAULICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
393,78,FRENO DE EMERGENCIA MOTRIZ,MEDIR,Registrar la presion de cierre de freno en [bar],Tarea,TRUE,ALTA,HIDRAULICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
328,FEE - A14,FRENO DE EMERGENCIA MOTRIZ,PROBAR,Pruebas de carga de frenos (segun el manual o procedimiento),Actividad,TRUE,ALTA,HIDRAULICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
329,FEE - A15,FRENO DE EMERGENCIA MOTRIZ,VERIFICAR,Verificación de las conexiones del de los finales de carrera lubricación y correcta posición,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
330,FEE - A16,FRENO DE EMERGENCIA MOTRIZ,VERIFICAR,Realizar la purga del sistema hidráulico,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
331,FEE - A17,FRENO DE EMERGENCIA MOTRIZ,REVISAR,"Revision completa del conjunto Freno de emergencia,  limpiar a fondo todos los componentes, renovar la protección anticorrosiva y lubricar los puntos de apoyo.",Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
332,FEE - A18,FRENO DE EMERGENCIA MOTRIZ,LIMPIAR,"Limpiar los muelles de disco, controlar visualmente si existe fisuras, y renovar la protección anticorrosiva (Aplicar END)",Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
333,FEE - A19,FRENO DE EMERGENCIA MOTRIZ,REVISAR,Ajustar los frenos para compensar el desgaste en zapatas,Actividad,FALSE,ALTA,HIDRAULICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
334,FEE - A20,FRENO DE EMERGENCIA MOTRIZ,REEMPLAZAR,Las piezas desgastadas,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
35,FEER,FRENO DE EMERGENCIA RETORNO,,,Plan,,,,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
335,FEE - A21,FRENO DE EMERGENCIA RETORNO,VERIFICAR,Verificar que no existan fugas de aceite en los alrededores del freno de emergencia,Actividad,FALSE,ALTA,MECANICO,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspección Diaria,,,
336,FEE - A22,FRENO DE EMERGENCIA RETORNO,VERIFICAR,Verificar el correcto ajuste del bloqueo del freno,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
337,FEE - A23,FRENO DE EMERGENCIA RETORNO,VERIFICAR,Verificacion visual al estado de los muelles la estructura del freno y el estado del actuador hidráulico descartando corrosiones y fugas de aceite,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
338,FEE - A24,FRENO DE EMERGENCIA RETORNO,MEDIR,Medir la holgura entre el forro de freno y la pista de frenado superior e inferior,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
405,79,FRENO DE EMERGENCIA RETORNO,MEDIR,Registrar la medida de la holgura zapata superior en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
406,80,FRENO DE EMERGENCIA RETORNO,MEDIR,Registrar la medida de la holgura zapata inferior en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
339,FEE - A25,FRENO DE EMERGENCIA RETORNO,VERIFICAR,Libre movimiento del conjunto.,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
340,FEE - A26,FRENO DE EMERGENCIA RETORNO,MEDIR,Medir la pretensión del freno.,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
409,81,FRENO DE EMERGENCIA RETORNO,MEDIR,Registar la medida de la pretension superior en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
410,82,FRENO DE EMERGENCIA RETORNO,MEDIR,Registar la medida de la pretension inferior en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
341,FEE - A27,FRENO DE EMERGENCIA RETORNO,MEDIR,Medir el espesor del forro de freno superior e inferior ,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
412,83,FRENO DE EMERGENCIA RETORNO,MEDIR,Registar la medida del espesor de la zapata superior en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
413,84,FRENO DE EMERGENCIA RETORNO,MEDIR,Registar la medida del espesor de la zapata inferior en [mm],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
342,FEE - A28,FRENO DE EMERGENCIA RETORNO,VERIFICAR,Verificacion de todo el circuito hidráulico del freno de emergencia buscando fugas o daños en las mangueras rígidas o flexibles,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
343,FEE - A29,FRENO DE EMERGENCIA RETORNO,PROBAR,Prueba de apertura manual del freno de emergencia,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
344,FEE - A30,FRENO DE EMERGENCIA RETORNO,VERIFICAR,Verificar el funcionamiento correcto de los finales de carrera y el ajuste adecuado de la varilla de accionamiento de los finales de carrera,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
345,FEE - A31,FRENO DE EMERGENCIA RETORNO,VERIFICAR,Verificación de las conexiones del de los finales de carrera lubricación y correcta posición,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
346,FEE - A32,FRENO DE EMERGENCIA RETORNO,VERIFICAR,Verificar de toda la tornillería del freno de emergencia,Actividad,TRUE,MEDIA,HIDRAULICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
347,FEE - A33,FRENO DE EMERGENCIA RETORNO,ANOTAR,Anotar las presiones de cierre y apertura del freno de emergencia (Prueba del papel),Actividad,TRUE,MEDIA,HIDRAULICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
420,85,FRENO DE EMERGENCIA RETORNO,MEDIR,Registrar la presion de apertura de freno en [bar],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
421,86,FRENO DE EMERGENCIA RETORNO,MEDIR,Registrar la presion de cierre de freno en [bar],Tarea,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
348,FEE - A34,FRENO DE EMERGENCIA RETORNO,VERIFICAR,Realizar la purga del sistema hidráulico,Actividad,TRUE,ALTA,HIDRAULICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
349,FEE - A35,FRENO DE EMERGENCIA RETORNO,REVISAR,"Revision completa del conjunto Freno de emergencia,  limpiar a fondo todos los componentes, renovar la protección anticorrosiva y lubricar los puntos de apoyo.",Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,OVH Freno Emergencia R0,,,
350,FEE - A36,FRENO DE EMERGENCIA RETORNO,LIMPIAR,"Limpiar los muelles de disco, controlar visualmente si existe fisuras, y renovar la protección anticorrosiva (Aplicar END)",Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,OVH Freno Emergencia R0,,,
351,FEE - A37,FRENO DE EMERGENCIA RETORNO,REVISAR,Ajustar los frenos para compensar el desgaste en zapatas,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,OVH Freno Emergencia R0,,,
352,FEE - A38,FRENO DE EMERGENCIA RETORNO,REEMPLAZAR,Las piezas desgastadas,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,OVH Freno Emergencia R0,,,
36,TCAT,PLATAFORMA CARRO TENSOR,,,Plan,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
353,TCAT - A01,PLATAFORMA CARRO TENSOR,VERIFICAR,Verificar que no existan elementos que puedan ser arrastrados por el movimiento del carro tensor (Equipos de hizaje o insumos de limpieza),Actividad,FALSE,ALTA,OPERATIVA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspección Diaria,,,
354,TCAT - A02,PLATAFORMA CARRO TENSOR,VERIFICAR,Verificar que no existan obstáculos en el carril de rodadura del carro tensor,Actividad,TRUE,MEDIA,MECANICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
355,TCAT - A03,PLATAFORMA CARRO TENSOR,LIMPIAR,Realizar la limpieza del carril de rodadura del carro tensor,Actividad,TRUE,MEDIA,MECANICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
356,TCAT - A04,PLATAFORMA CARRO TENSOR,PROBAR,Comprobar el libre movimiento del carro tensor verificando que no existan ruidos anormales durante la prueba,Actividad,TRUE,ALTA,ELECTROMECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
357,TCAT - A05,PLATAFORMA CARRO TENSOR,VERIFICAR,Verificar ruidos anormales en los rodamientos de los rodetes del carro tensor (inspeccion auditiva),Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
358,TCAT - A06,PLATAFORMA CARRO TENSOR,VERIFICAR,Verificar el carril de rodadura del carro tensor verificando que no existan fisuras ni deformaciones,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
359,TCAT - A07,PLATAFORMA CARRO TENSOR,VERIFICAR,Verificar el estado de los rodetes del carro tensor.,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
360,TCAT - A08,PLATAFORMA CARRO TENSOR,VERIFICAR,Verificar la posición correcta de la bandeja antiderrames,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
361,TCAT - A09,PLATAFORMA CARRO TENSOR,VERIFICAR,Verificación de la tornillería de las plataformas del carro tensor y la correcta sujeción de las barandas,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
362,TCAT - A10,PLATAFORMA CARRO TENSOR,VERIFICAR,Verificar el estado de los bulones de anclaje de los cilindros y marcar la tornillería correspondiente a los acoples de los cilindros,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
363,TCAT - A11,PLATAFORMA CARRO TENSOR,VERIFICAR,Verificación de la tornillería y de las partes del carro tensor con una revisión exhaustiva de fisuras o roturas,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
37,CPCT,ELEMENTOS DE CONTROL CARRO TENSOR,,,Plan,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
364,TCAT - A12,ELEMENTOS DE CONTROL CARRO TENSOR,VERIFICAR,Verificar la tornillería y correcta posición de la regla de posición del carro tensor,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
365,TCAT - A13,ELEMENTOS DE CONTROL CARRO TENSOR,VERIFICAR,Verificar el funcionamiento del final de carrera de posición de carro tensor,Actividad,TRUE,MEDIA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
366,TCAT - A14,ELEMENTOS DE CONTROL CARRO TENSOR,VERIFICAR,Verificar el final de carrera lubricación cableado y correcta posición,Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
38,CCHF,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR ,,,Plan,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
367,CCHF - A01,ELEMENTOS HIDRAULICOS DEL CARRO TENSOR ,VERIFICAR,Verificar fugas en los alrededores de la central hidráulica y los cilindros del carro tensor,Actividad,TRUE,ALTA,OPERATIVA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspección Diaria,,,
